task No.,task_name,start_time,end_time,execution_time,earliest_time,latest_time,resource_load
1786,ods.pms_magellan_bobasicinfo,1113,1115,2,2,1439,0.044
1787,ods.pms_magellan_cusinfo,1005,1008,3,2,1439,0.04
1788,ods.prc_customer_mdm_address_info,880,882,2,1,1437,0.033
1789,ods.prc_customer_mdm_cus_assignment_info,600,603,3,1,1436,0.033
1790,ods.prc_customer_mdm_cus_contact,746,750,4,2,1438,0.057
1791,ods.prc_customer_mdm_cus_customer_bu,381,386,5,0,1435,0.056
1792,ods.prc_customer_mdm_cus_customer_primary,880,884,4,3,1439,0.043
1793,ods.prc_customer_mdm_cus_external_id,881,883,2,4,1437,0.046
1794,ods.prc_customer_mdm_cus_relationship,881,883,2,2,1437,0.038
1795,ods.prc_customer_mdm_cus_reseller,746,748,2,2,1436,0.038
1796,ods.prc_customer_mdm_cus_tag,600,603,3,2,1436,0.05
1797,ods.prc_customer_mdm_customer_role,600,602,2,3,1435,0.034
1798,ods.prc_customer_mdm_customer_transaction,601,603,2,3,1435,0.03
1799,ods.prc_customer_mdm_equity_structure,1208,1209,1,1,1439,0.037
1800,ods.prc_customer_mdm_frame_code,747,749,2,4,1436,0.037
1801,ods.prc_customer_mdm_frame_code_category,882,883,1,4,1436,0.031
1802,ods.prc_customer_mdm_primary_firm_tree,1209,1210,1,1,1439,0.048
1803,ods.prc_customer_mdm_sales_area,748,751,3,4,1437,0.048
1804,ods.prc_customer_mdm_subsidiary,1114,1115,1,0,1438,0.057
1805,ods.prclpc_base_bidding_ref,1005,1007,2,3,1438,0.041
1806,ods.prclpc_base_china_ref,1114,1116,2,4,1439,0.051
1807,ods.prclpc_base_customized_char_attribute,882,884,2,0,1437,0.039
1808,ods.prclpc_base_customized_v_attribute,1115,1117,2,1,1439,0.041
1809,ods.prclpc_cto_product_infor,602,604,2,2,1435,0.037
1810,ods.prclpc_cto_product_sales,1115,1117,2,0,1439,0.057
1811,ods.prclpc_dcg_factsheet_item_status,1115,1117,2,2,1439,0.03
1812,ods.prclpc_isoc_ref_division,1006,1008,2,4,1438,0.044
1813,ods.prclpc_product_category,1007,1009,2,4,1438,0.038
1814,ods.prclpc_product_division,1008,1009,1,2,1437,0.046
1815,ods.prclpc_product_hierarchy,1209,1210,1,4,1439,0.057
1816,ods.prclpc_rel_bu_division,1008,1009,1,3,1437,0.04
1817,ods.prclpc_solution_category_hierarchy_china,1116,1118,2,1,1439,0.044
1818,ods.prclpc_solution_template,882,883,1,1,1436,0.031
1819,ods.prclpc_solution_template_adapter,882,884,2,2,1437,0.038
1820,ods.prclpc_solution_template_type_china,1008,1009,1,0,1437,0.034
1821,ods.prclpc_standard_product_infor,883,885,2,4,1437,0.059
1822,ods.prclpc_standard_product_sales,883,885,2,3,1437,0.051
1823,ods.prclpc_view_character_desc,884,886,2,2,1437,0.047
1824,ods.prclpc_view_character_value_desc,884,886,2,2,1437,0.048
1825,ods.rainbow_nec_data_summary_of_rev_final,884,886,2,3,1437,0.055
1826,ods.rainbow_v_nec_dsr_detail_of_backlog,602,604,2,0,1435,0.03
1827,ods.rdm_ar_fi_dcscope_mapping_ods,885,886,1,4,1436,0.046
1828,ods.rdm_ar_fi_frozen_mapping_ods,748,749,1,1,1435,0.046
1829,ods.rel_d_orderdatadetail_xc,748,751,3,3,1437,0.043
1830,ods.rel_d_orderdatainfo,885,887,2,3,1437,0.039
1831,ods.rel_d_orderdatainfo_xc,886,888,2,3,1437,0.059
1832,ods.retailfamily_history_record,1008,1011,3,4,1439,0.044
1833,ods.retailfamily_shop_spare_gold,1117,1119,2,3,1439,0.041
1834,ods.rpa_ex_gl_pm_scorecard_failurerate,886,887,1,1,1436,0.033
1835,ods.rpa_ex_gl_pm_scorecard_penalties,749,751,2,2,1436,0.042
1836,ods.rpa_ex_gl_pm_scorecard_scores_vw,603,605,2,4,1435,0.056
1837,ods.s4_fi_acdoca,886,888,2,1,1437,0.045
1838,ods.s4_inventory_mard,749,752,3,4,1437,0.051
1839,ods.s4_inventory_mkol,1117,1119,2,4,1439,0.043
1840,ods.s4_inventory_mska,603,605,2,4,1435,0.035
1841,ods.s4_inventory_mssa,750,753,3,1,1437,0.052
1842,ods.s4_lic_billing_header,603,606,3,2,1436,0.058
1843,ods.s4_lic_billing_item,886,890,4,3,1439,0.056
1844,ods.s4_lic_billing_item_price,416,421,5,1,1436,0.032
1845,ods.s4_lic_billing_partner,603,605,2,4,1435,0.034
1846,ods.s4_mcmt_ckmlcr,1209,1210,1,0,1439,0.055
1847,ods.s4_mfg_order_bom,318,328,10,1,1438,0.031
1848,ods.s4_mfg_order_item,1009,1012,3,0,1439,0.035
1849,ods.s4_mo_basic,751,754,3,1,1437,0.039
1850,ods.s4_mo_bom,206,222,16,0,1437,0.056
1851,ods.s4_mo_status,886,890,4,1,1439,0.035
1852,ods.s4_mogrgi,751,753,2,4,1436,0.03
1853,ods.s4_mogrgi_goodsmvtitem,604,609,5,4,1438,0.034
1854,ods.s4_po_header,1009,1011,2,4,1438,0.049
1855,ods.s4_po_history,486,489,3,1,1435,0.03
1856,ods.s4_po_item,887,889,2,2,1437,0.049
1857,ods.s4_po_partner,604,606,2,3,1435,0.039
1858,ods.s4_po_scheduleline,1117,1119,2,4,1439,0.041
1859,ods.s4_zfit_ag003a,417,421,4,0,1435,0.046
1860,ods.s4_zfit_agk03,487,490,3,2,1435,0.051
1861,ods.sales_contract_center_contract,751,753,2,2,1436,0.036
1862,ods.sales_contract_center_contract_approve_instance,751,753,2,3,1436,0.036
1863,ods.sales_contract_center_contract_approve_instance_log,752,754,2,0,1436,0.048
1864,ods.sales_contract_center_contract_approve_instance_task_added_approver,1009,1011,2,0,1438,0.04
1865,ods.sales_contract_center_contract_goods,753,755,2,0,1436,0.046
1866,ods.sales_contract_center_contract_project_mapping,1117,1119,2,2,1439,0.03
1867,ods.schema_global_t_dcg_global_tpy_result_day,888,891,3,3,1438,0.05
1868,ods.sci_acc_geo_total_demand_supply_rt_cml,605,607,2,0,1435,0.048
1869,ods.sci_acc_inv_pi_aging,605,607,2,1,1435,0.059
1870,ods.sci_ca_projection,889,893,4,4,1439,0.054
1871,ods.sci_delivery_accuracy,606,610,4,0,1437,0.047
1872,ods.sci_df_fgi_summary_dashboard,1118,1120,2,4,1439,0.036
1873,ods.sci_dim_geo_mbg,606,608,2,4,1435,0.051
1874,ods.sci_ecc_dn_ser_num,1009,1010,1,4,1437,0.048
1875,ods.sci_idp_sale_barcode,1010,1011,1,4,1437,0.047
1876,ods.sci_ltf_prg_proj_ww_ltf,488,492,4,3,1436,0.041
1877,ods.sci_mbg_fg_aging_inventory,889,891,2,1,1437,0.031
1878,ods.sci_mbg_pi_aging_inventory,1011,1013,2,4,1438,0.039
1879,ods.sci_mfg_shipment_input_fg,351,357,6,4,1435,0.053
1880,ods.sci_pc_ocd_service_dtl_bak,319,329,10,2,1438,0.033
1881,ods.sci_pcg_inv_fg_aging_inventory_inhouse,295,304,9,4,1436,0.033
1882,ods.sci_pcg_inv_fg_aging_inventory_vmi,607,610,3,2,1436,0.055
1883,ods.sci_pcg_inv_pi_aging,420,424,4,0,1435,0.031
1884,ods.sci_pcsd_backlog_full_ver_new,753,756,3,3,1437,0.051
1885,ods.sci_pcsd_backlog_full_ver_non_gsc_ca,890,893,3,4,1438,0.049
1886,ods.sci_pcsd_backlog_prc_full_ver,890,893,3,3,1438,0.052
1887,ods.sci_pcsd_backlog_summary_full_ver_new,753,756,3,2,1437,0.052
1888,ods.sci_pcsd_fg_aging_inventory,1011,1014,3,1,1439,0.055
1889,ods.sci_pcsd_supply_summary_prc_dashboard,891,894,3,1,1438,0.039
1890,ods.sci_rpt_mo_closing_rate,420,424,4,2,1435,0.03
1891,ods.sci_sc_delivery_order_fact_cml,0,97,97,0,1438,0.046
1892,ods.sci_sc_dim_product_rt_cml,891,893,2,2,1437,0.058
1893,ods.sci_sc_dim_site_cml,893,895,2,1,1437,0.059
1894,ods.sci_sc_dim_site_mapping_cml,607,609,2,0,1435,0.049
1895,ods.sci_sc_geo_gross_fcst_rt_cml,381,387,6,2,1436,0.052
1896,ods.sci_sc_inventory_daily_fact_rt_cml,488,492,4,4,1436,0.042
1897,ods.sci_sc_inventory_realtime_fact_rt_cml,97,129,32,2,1438,0.043
1898,ods.sci_sc_material_master_data_fact_rt_cml,1011,1014,3,2,1439,0.056
1899,ods.sci_sc_mbg_calendar_cml,608,610,2,3,1435,0.038
1900,ods.sci_sc_mbg_ctb_offset_part_cml,218,233,15,2,1437,0.046
1901,ods.sci_sc_mbg_one_plan_cml,488,491,3,3,1435,0.039
1902,ods.sci_sc_mbg_one_plan_offset_cml,1012,1014,2,0,1438,0.055
1903,ods.sci_sc_mbg_one_plan_offset_part_cml,84,119,35,4,1435,0.058
1904,ods.sci_sc_mbg_parts_demand_commit_cml,489,493,4,1,1436,0.03
1905,ods.sci_sc_mbg_xcvr_ctb_cml,895,897,2,0,1437,0.047
1906,ods.sci_sc_mbg_xcvr_ctb_offset_cml,1012,1014,2,0,1438,0.055
1907,ods.sci_sc_pdp_mbg_cml,1014,1016,2,2,1438,0.035
1908,ods.sci_sc_pdp_offset_mbg_cml,609,611,2,1,1435,0.046
1909,ods.sci_sc_pdp_offset_part_mbg_cml,119,151,32,1,1439,0.059
1910,ods.sci_sc_purchase_order_fact_cml,1015,1017,2,2,1438,0.05
1911,ods.sci_sc_purchase_order_gr_fact_cml,895,897,2,3,1437,0.036
1912,ods.sci_sc_purchase_price_fact_cml,754,758,4,4,1438,0.055
1913,ods.sci_supplyplan_fg_month_new,491,496,5,4,1437,0.059
1914,ods.sci_z_psd_history_new,1016,1019,3,4,1439,0.032
1915,ods.sdms_ts_i_em_billing_ap_outbound,609,611,2,0,1435,0.041
1916,ods.sdms_ts_i_em_billing_emea_outbound,610,613,3,1,1436,0.046
1917,ods.sdms_vw_gtn_adjustment_pcg,754,755,1,0,1435,0.032
1918,ods.sdms_vw_gtn_billingtotaloutbound_ag_bw,895,898,3,3,1438,0.036
1919,ods.sdms_vw_pcg_factor_ap_ag,610,612,2,2,1435,0.054
1920,ods.sdms_vw_pcg_factor_emea,755,757,2,0,1436,0.04
1921,ods.sdms_vw_pcg_factorlevel_ap_ag,896,897,1,2,1436,0.032
1922,ods.sec_edi_transitstock,610,612,2,3,1435,0.033
1923,ods.sec_fs_resellerorderreports,1119,1120,1,4,1438,0.058
1924,ods.sec_sec_edi_stockbylenovo,755,757,2,1,1436,0.046
1925,ods.sec_sec_edi_stockreturnbylenovo,1016,1018,2,3,1438,0.05
1926,ods.sec_sec_edi_transitstockbylenovo,1018,1020,2,1,1438,0.047
1927,ods.serviceplus_bmc_r03_by_catagory_report_detail_view,319,327,8,0,1436,0.056
1928,ods.serviceplus_idl_zitr_billing_split_act,897,900,3,0,1438,0.05
1929,ods.serviceplus_md_daas_hw,897,899,2,2,1437,0.05
1930,ods.serviceplus_md_document_type_exclusion,611,613,2,1,1435,0.033
1931,ods.serviceplus_md_service_sellout_report_view,756,758,2,1,1436,0.052
1932,ods.serviceplus_md_zsplus_topseller_emeaps_view,1018,1019,1,0,1437,0.04
1933,ods.serviceplus_odl_mid_factory_service_07_act,1119,1121,2,4,1439,0.056
1934,ods.serviceplus_odl_mid_factory_service_lilo_07_act,757,759,2,4,1436,0.048
1935,ods.serviceplus_pcl_manual_hard_bundle_reclass_posted,898,901,3,3,1438,0.03
1936,ods.serviceplus_pcl_sbb_service_reclass_posted,1019,1021,2,2,1438,0.053
1937,ods.serviceplus_pcl_x_bundle_zoibds01l_03,898,900,2,3,1437,0.03
1938,ods.serviceplus_r03_category_offering_sum,757,759,2,3,1436,0.038
1939,ods.serviceplus_sales_amort_item_history,758,763,5,3,1439,0.046
1940,ods.serviceplus_sales_amort_item_inprogress,420,426,6,3,1437,0.037
1941,ods.serviceplus_sales_amort_prep_history,758,762,4,2,1438,0.054
1942,ods.serviceplus_sales_amort_prep_inprogress,759,761,2,0,1436,0.034
1943,ods.serviceplus_upsell_item_view,492,499,7,0,1439,0.056
1944,ods.smb_ordergoods,1119,1121,2,4,1439,0.053
1945,ods.smb_ordermainsons,611,613,2,4,1435,0.052
1946,ods.smbmachine_by_user_machine,1019,1022,3,4,1439,0.057
1947,ods.snowflake_customer_experience_kpi_measures,1020,1022,2,1,1438,0.054
1948,ods.snowflake_tbl_cx_kpi,1120,1121,1,3,1438,0.055
1949,ods.soc_extend_order_item,1021,1023,2,4,1438,0.032
1950,ods.soc_sales_order,759,761,2,1,1436,0.049
1951,ods.spos_b2c_saorder,898,900,2,3,1437,0.033
1952,ods.ssdc_ecc_so_sn_btcp,492,495,3,3,1435,0.042
1953,ods.ssdc_smb_adjust_data,1121,1123,2,4,1439,0.045
1954,ods.ssdc_smb_all_channel_sti,1021,1024,3,4,1439,0.039
1955,ods.ssdc_smb_base_advance_apital,761,762,1,2,1435,0.039
1956,ods.ssdc_smb_base_city_market_type,612,614,2,1,1435,0.048
1957,ods.ssdc_smb_base_customer_detail_agency,761,762,1,1,1435,0.056
1958,ods.ssdc_smb_base_distributor_k,1210,1211,1,1,1439,0.052
1959,ods.ssdc_smb_base_t0_bp,762,763,1,3,1435,0.058
1960,ods.ssdc_smb_base_t1_bp_cover_city,613,615,2,0,1435,0.035
1961,ods.ssdc_smb_planned_lock_info,762,764,2,4,1436,0.054
1962,ods.ssdc_smb_sec_adjust_data,1210,1211,1,3,1439,0.037
1963,ods.ssdc_smb_sec_stockin_order_no,899,900,1,2,1436,0.036
1964,ods.ssdc_smb_si_sn_replace,762,763,1,2,1435,0.05
1965,ods.ssdc_smb_thinkplus_channel_inv_history,613,615,2,3,1435,0.035
1966,ods.ssdc_smb_thinkplus_channel_inv_sn_detail_history,900,903,3,4,1438,0.048
1967,ods.ssdc_smb_thinkplus_channel_sti,613,615,2,2,1435,0.041
1968,ods.ssdc_smb_thinkplus_ecc_order,1022,1024,2,0,1438,0.058
1969,ods.ssdc_smb_thinkplus_sn_detail_all,762,764,2,2,1436,0.038
1970,cam_ms.usp_fact_prc_daily_sell_in,490,495,5,420,540,0.07
1971,cam_ms.usp_fact_prc_agg_sell_in,501,513,12,420,540,0.056
1972,cam_ms.usp_fact_prc_agg_eff_sales_order,532,534,2,420,540,0.048
1973,cam_ms.usp_fact_prc_daily_sell_in_target,457,458,1,420,540,0.074
1974,cam_ms.usp_fact_prc_daily_fgi_wo_order,458,459,1,420,540,0.05
1975,cam_ms.usp_fact_prc_daily_eff_sales_order,527,532,5,420,540,0.07
1976,cam_ms.usp_fact_qtrly_idc_yoy,449,451,2,420,540,0.049
1977,cam_ms.usp_fact_prc_idg_sd_daily_sell_in,490,500,10,420,540,0.044
1978,cam_ms.usp_fact_prc_idg_pc_daily_sell_in,490,501,11,420,540,0.047
1979,cam_ms.usp_fact_prc_daily_sell_in_snapshot,495,497,2,420,540,0.061
1980,cam_ms.usp_fact_prc_daily_aging_fgi,455,467,12,420,540,0.041
1981,cam_ms.usp_fact_daily_lecoo_sell_in,458,459,1,420,540,0.044
1982,cam_ms.usp_dim_prc_business_unit_hier,449,451,2,420,540,0.07
1983,cam_ms.usp_dim_prc_cust_seg_hier,451,453,2,420,540,0.053
1984,dwc_ms.usp_lecoo_sales_data_dwc,430,439,9,420,540,0.066
1985,dwd_ms.usp_prc_daily_cadence_and_target_target,150,154,4,150,240,0.057
1986,dwd_ms.usp_prc_daily_cadence_and_target_cadence,150,153,3,150,240,0.051
1987,dwc_ms.usp_fgi_inhouse_vmi_wo_order,430,439,9,420,540,0.036
1988,dwc_ms.usp_china_idc_yoy_target,459,460,1,420,540,0.031
1989,dwc_ms.usp_fgi_inhouse_vmi,453,455,2,420,540,0.033
1990,dwc_ms.usp_sell_in_kpi_dwc_sci,420,445,25,420,540,0.063
1991,dwc_ms.usp_sell_in_kpi_dwc_xinchuang,451,455,4,420,540,0.054
1992,dwc_ms.usp_sell_in_kpi_dwc_finance_update,445,448,3,420,540,0.057
1993,dwc_ms.usp_sell_in_kpi_dwc_bw_and_lecoo_duichong,420,430,10,420,540,0.061
1994,dwc_ms.usp_sell_in_kpi_dwc_manual_adj,445,449,4,420,540,0.044
1995,dwc_ms.usp_sell_in_kpi_dwc_huishang,446,449,3,420,540,0.064
1996,dwc_ms.usp_sell_in_kpi_dwc_cdc,455,457,2,420,540,0.069
1997,dwc_ms.usp_sell_in_kpi_dwc_bw_184update,455,457,2,420,540,0.045
1998,dwc_ms.usp_sell_in_kpi_dwc_rel,439,446,7,420,540,0.07
1999,dwc_ms.usp_sell_in_kpi_dwc_csdc,457,459,2,420,540,0.035
2000,dwc_ms.usp_sell_in_kpi_dwc_del_xc,448,451,3,420,540,0.067
2001,dwc_ms.usp_sell_in_kpi_dwc_xinchuang_supply,451,455,4,420,540,0.052
2002,dwc_ms.usp_sell_in_kpi_dwc_rel_supply,451,465,14,420,540,0.037
2003,dwc_ms.usp_sell_in_kpi_dwc_common,465,490,25,420,540,0.068
2004,dwc_ms.usp_sell_in_kpi_dwc_bw_s4,459,460,1,420,540,0.053
2005,dwd_ms.usp_bp_determ,185,186,1,150,240,0.069
2006,dwd_ms.usp_smb_cust_seg,185,186,1,150,240,0.048
2007,dwd_ms.usp_con_cust_seg,185,186,1,150,240,0.048
2008,dwd_ms.usp_lecoo_final_sales_data,186,187,1,150,240,0.056
2009,dwd_ms.usp_lecoo_bulevel6_mapping,186,187,1,150,240,0.064
2010,dwd_ms.usp_lecoo_lebei_store_info,186,187,1,150,240,0.045
2011,dwd_ms.usp_lecoo_prc_province,187,188,1,150,240,0.061
2012,dwd_ms.usp_product_characteristic_mapping,187,188,1,150,240,0.04
2013,dwd_ms.usp_lecoo_daily_sales_data,187,188,1,150,240,0.03
2014,dwd_ms.usp_prc_business_unit_lvl,187,188,1,150,240,0.075
2015,dwd_ms.usp_con_lecoo_cust_seg_chnl_mapping,188,189,1,150,240,0.057
2016,dwd_ms.usp_con_product_seg_by_ph4,188,189,1,150,240,0.065
2017,dwd_ms.usp_smb_lecoo_cust_seg_channel_mapping,188,189,1,150,240,0.072
2018,dwd_ms.usp_smb_product_seg_by_ph4,189,190,1,150,240,0.051
2019,dwd_ms.usp_lecoo_internal_supplier,189,190,1,150,240,0.042
2020,dwd_ms.usp_lecoo_affiliated_cust,189,190,1,150,240,0.071
2021,dwd_ms.usp_smb_cust_segmentation4_determ,189,190,1,150,240,0.041
2022,dwd_ms.usp_con_cust_segmentation4_determ,190,191,1,150,240,0.033
2023,dwd_ms.usp_product_ln_to_business_unit,190,191,1,150,240,0.064
2024,dwd_ms.usp_fr_t_0102_bu_prf_mapping_new,190,191,1,150,240,0.045
2025,dwd_ms.usp_fr_5s_bu_tree_mapping,190,191,1,150,240,0.062
2026,dwd_ms.usp_rel_industry_order_info,157,159,2,150,240,0.075
2027,dwd_ms.usp_smb_funding_rel,191,192,1,150,240,0.065
2028,dwd_ms.usp_ciop_prc_bms_con_reseller_transformation,191,192,1,150,240,0.036
2029,dwd_ms.usp_fr_t_0101_smb_bp_list,191,192,1,150,240,0.056
2030,dwd_ms.usp_smb_rel_dflt_combat_unit,191,192,1,150,240,0.038
2031,dwd_ms.usp_rel_xinchuang_info,192,193,1,150,240,0.069
2032,dwd_ms.usp_third_party_gpn_mapping,192,193,1,150,240,0.038
2033,dwd_ms.usp_cdc_and_rdc_shipping_reverse,192,193,1,150,240,0.033
2034,dwd_ms.usp_rel_city_std_nm,192,193,1,150,240,0.061
2035,dwd_ms.usp_prc_consumer_stock_transfer,185,187,2,150,240,0.047
2036,dwd_ms.usp_rel_xinchuang_order,193,194,1,150,240,0.033
2037,pl_ms_main_data_processing_detail,501,529,28,420,540,0.063
2038,pl_ms_mian_data_isg_gp_processing_dashboard,420,442,22,420,540,0.038
2039,pl_ms_main_data_processing_detail_by_sd,500,528,28,420,540,0.077
2040,pl_ms_main_data_processing_dashboard,513,527,14,420,540,0.059
2041,ods.usp_chinabpportal_purchasing_right,153,156,3,150,240,0.071
2042,rdm.usp_rdm_m1004_prc_smb_customer_mapping_new,157,159,2,150,240,0.077
2043,rdm.usp_rdm_m1004_prc_con_customer_mapping_new,159,161,2,150,240,0.06
2044,ods.usp_lecoo_ms_salesdata_detail_final_udl,154,157,3,150,240,0.046
2045,rdm.usp_rdm_t_m1001_lecoo_bu_mapping_smb,159,161,2,150,240,0.032
2046,rdm.usp_rdm_t_m1001_lecoo_bu_mapping_con,159,161,2,150,240,0.059
2047,ods.usp_chinabpportal_ludp_xfdlx_ms_e04_agencyinfo_cdl,161,163,2,150,240,0.035
2048,ods.usp_chinabpportal_ludp_xfdlx_ms_e04_province_cdl,161,163,2,150,240,0.041
2049,rdm.usp_rdm_t_8000_prd_alc_mtm_list,161,163,2,150,240,0.056
2050,ods.usp_chinabpportal_T_Lenovo_Lecoo_SalesData_Daily_ST,163,165,2,150,240,0.059
2051,rdm.usp_rdm_t_0101_bu,163,165,2,150,240,0.045
2052,rdm.usp_rdm_t_m1001_lecoo_cus_sgm_mapping_con,165,167,2,150,240,0.077
2053,rdm.usp_rdm_m1002_prc_con_product_mapping_new,165,167,2,150,240,0.054
2054,rdm.usp_rdm_t_m1001_lecoo_cus_sgm_mapping_smb,167,169,2,150,240,0.057
2055,rdm.usp_rdm_m1002_prc_smb_product_mapping,167,169,2,150,240,0.066
2056,rdm.usp_rdm_t_m1001_lecoo_provider_list,169,171,2,150,240,0.053
2057,rdm.usp_rdm_t_m1001_lecoo_cus_list,169,171,2,150,240,0.047
2058,rdm.usp_rdm_m1001_prc_smb_customer,171,173,2,150,240,0.07
2059,rdm.usp_rdm_t_dailyca_prc_bms_mapping_keychannel,171,173,2,150,240,0.033
2060,rdm.usp_rdm_product_line_to_business_unit,173,175,2,150,240,0.057
2061,ods.usp_fr_t_0102_bu_prf_mapping_new,173,175,2,150,240,0.051
2062,ods.usp_fr_5s_bu_tree_mapping,175,177,2,150,240,0.069
2063,ods.usp_rel_d_orderdatainfo,154,157,3,150,240,0.036
2064,rdm.usp_rdm_m1004_prc_bp_smb_dz_mapping,175,177,2,150,240,0.079
2065,ods.usp_ciop_prc_bms_con_reseller_transformation,177,179,2,150,240,0.031
2066,ods.usp_fr_t_0101_smb_bp_list,177,179,2,150,240,0.036
2067,rdm.usp_rdm_t_m2001_region_combatunit_mapping,177,179,2,150,240,0.078
2068,ods.usp_rel_d_orderdatainfo_xc,179,181,2,150,240,0.077
2069,rdm.usp_rdm_third_party_gpn_mapping,179,181,2,150,240,0.069
2070,rdm.usp_rdm_cdc_and_rdc_shipping_reverse,181,183,2,150,240,0.047
2071,rdm.usp_rdm_t_0101_rel_city_cleaning,181,183,2,150,240,0.078
2072,ods.usp_csdc_ts_sec_stocktransferdatadump,181,183,2,150,240,0.063
2073,ods.usp_rel_d_orderdatadetail_xc,183,185,2,150,240,0.056
2074,dwd_ms.usp_prc_sale_order_hdr,183,185,2,150,240,0.031
2075,dwc_ms.usp_prc_idg_fi_reporting_sale,439,447,8,420,540,0.039
2076,dwd_ms.usp_prc_sale_order_ln_item,150,181,31,150,240,0.059
2077,ods.csdc_ts_sec_stocktransferdatadump,183,185,2,150,240,0.07
